transaction_id;transaction_date;transaction_time;transaction_qty;store_location;product_id;unit_price;product_category;product_type
2199;05.01.2023;07:13:10;2;Lower Manhattan;87;3;Coffee;Barista Espresso
2200;05.01.2023;07:17:50;1;Lower Manhattan;55;4;Tea;Brewed Chai tea
2201;05.01.2023;07:18:44;1;Lower Manhattan;48;2,5;Tea;Brewed Black tea
2202;05.01.2023;07:26:29;1;Lower Manhattan;45;3;Tea;Brewed herbal tea
2203;05.01.2023;07:30:10;1;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee
2204;05.01.2023;07:34:02;1;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate
2205;05.01.2023;07:42:52;2;Lower Manhattan;45;3;Tea;Brewed herbal tea
2206;05.01.2023;07:45:17;1;Lower Manhattan;41;4,25;Coffee;Barista Espresso
2207;05.01.2023;07:56:15;2;Lower Manhattan;48;2,5;Tea;Brewed Black tea
2208;05.01.2023;07:56:31;1;Lower Manhattan;53;3;Tea;Brewed Chai tea
2209;05.01.2023;08:01:10;1;Lower Manhattan;49;3;Tea;Brewed Black tea
2210;05.01.2023;08:04:58;2;Lower Manhattan;35;3,1;Coffee;Premium brewed coffee
2211;05.01.2023;08:08:13;2;Lower Manhattan;33;3,5;Coffee;Gourmet brewed coffee
2212;05.01.2023;08:10:23;1;Hell's Kitchen;23;2,5;Coffee;Drip coffee
2213;05.01.2023;08:15:00;2;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee
2214;05.01.2023;08:20:57;1;Lower Manhattan;38;3,75;Coffee;Barista Espresso
2215;05.01.2023;08:20:57;1;Lower Manhattan;71;3,75;Bakery;Pastry
2216;05.01.2023;08:22:54;2;Hell's Kitchen;60;3,75;Drinking Chocolate;Hot chocolate
2217;05.01.2023;08:23:13;1;Lower Manhattan;26;3;Coffee;Organic brewed coffee
2218;05.01.2023;08:23:13;1;Lower Manhattan;76;3,5;Bakery;Biscotti
2219;05.01.2023;08:23:41;2;Lower Manhattan;42;2,5;Tea;Brewed herbal tea
2220;05.01.2023;08:24:13;2;Hell's Kitchen;56;2,55;Tea;Brewed Chai tea
2221;05.01.2023;08:25:59;1;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
2222;05.01.2023;08:26:32;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
2223;05.01.2023;08:27:37;1;Lower Manhattan;41;4,25;Coffee;Barista Espresso
2224;05.01.2023;08:27:37;1;Lower Manhattan;73;3,75;Bakery;Pastry
2225;05.01.2023;08:28:00;2;Hell's Kitchen;49;3;Tea;Brewed Black tea
2226;05.01.2023;08:29:08;1;Hell's Kitchen;47;3;Tea;Brewed Green tea
2227;05.01.2023;08:32:59;2;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea
2228;05.01.2023;08:36:05;1;Lower Manhattan;50;2,5;Tea;Brewed Black tea
2229;05.01.2023;08:36:36;1;Hell's Kitchen;24;3;Coffee;Drip coffee
2230;05.01.2023;08:38:48;1;Lower Manhattan;23;2,5;Coffee;Drip coffee
2231;05.01.2023;08:42:24;1;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
2232;05.01.2023;08:44:32;1;Lower Manhattan;38;3,75;Coffee;Barista Espresso
2233;05.01.2023;08:44:47;2;Lower Manhattan;49;3;Tea;Brewed Black tea
2234;05.01.2023;08:46:08;2;Hell's Kitchen;22;2;Coffee;Drip coffee
2235;05.01.2023;08:46:08;1;Hell's Kitchen;73;3,75;Bakery;Pastry
2236;05.01.2023;08:46:33;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
2237;05.01.2023;08:48:56;2;Lower Manhattan;28;2;Coffee;Gourmet brewed coffee
2238;05.01.2023;08:50:10;2;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee
2239;05.01.2023;08:50:22;2;Hell's Kitchen;43;3;Tea;Brewed herbal tea
2240;05.01.2023;08:50:33;2;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
2241;05.01.2023;08:52:48;1;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate
2242;05.01.2023;08:52:48;1;Lower Manhattan;77;3;Bakery;Scone
2243;05.01.2023;08:57:11;1;Lower Manhattan;28;2;Coffee;Gourmet brewed coffee
2244;05.01.2023;08:57:34;2;Lower Manhattan;51;3;Tea;Brewed Black tea
2245;05.01.2023;08:59:33;1;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
2246;05.01.2023;09:01:38;2;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee
2247;05.01.2023;09:01:38;1;Lower Manhattan;69;3,25;Bakery;Biscotti
2248;05.01.2023;09:02:51;1;Hell's Kitchen;58;3,5;Drinking Chocolate;Hot chocolate
2249;05.01.2023;09:04:55;2;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee
2250;05.01.2023;09:04:55;1;Lower Manhattan;72;3,25;Bakery;Scone
2251;05.01.2023;09:12:44;2;Hell's Kitchen;47;3;Tea;Brewed Green tea
2252;05.01.2023;09:15:27;2;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee
2253;05.01.2023;09:16:18;2;Lower Manhattan;48;2,5;Tea;Brewed Black tea
2254;05.01.2023;09:18:17;2;Lower Manhattan;39;4,25;Coffee;Barista Espresso
2255;05.01.2023;09:20:54;1;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
2256;05.01.2023;09:23:37;1;Lower Manhattan;87;3;Coffee;Barista Espresso
2257;05.01.2023;09:26:10;1;Lower Manhattan;40;3,75;Coffee;Barista Espresso
2258;05.01.2023;09:26:10;1;Lower Manhattan;79;3,75;Bakery;Scone
2259;05.01.2023;09:26:54;2;Hell's Kitchen;49;3;Tea;Brewed Black tea
2260;05.01.2023;09:27:28;2;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
2261;05.01.2023;09:27:52;1;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea
2262;05.01.2023;09:34:13;1;Hell's Kitchen;43;3;Tea;Brewed herbal tea
2263;05.01.2023;09:38:01;2;Lower Manhattan;52;2,5;Tea;Brewed Chai tea
2264;05.01.2023;09:38:01;1;Lower Manhattan;72;3,25;Bakery;Scone
2265;05.01.2023;09:41:47;2;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee
2266;05.01.2023;09:41:53;1;Lower Manhattan;57;3,1;Tea;Brewed Chai tea
2267;05.01.2023;09:44:03;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
2268;05.01.2023;09:47:57;2;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
2269;05.01.2023;09:54:34;1;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
2270;05.01.2023;09:56:05;1;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate
2271;05.01.2023;10:08:29;2;Lower Manhattan;40;3,75;Coffee;Barista Espresso
2272;05.01.2023;10:09:39;1;Hell's Kitchen;24;3;Coffee;Drip coffee
2273;05.01.2023;10:09:39;1;Hell's Kitchen;75;3,5;Bakery;Pastry
2274;05.01.2023;10:12:26;2;Lower Manhattan;22;2;Coffee;Drip coffee
2275;05.01.2023;10:16:59;1;Lower Manhattan;51;3;Tea;Brewed Black tea
2276;05.01.2023;10:16:59;1;Lower Manhattan;74;3,5;Bakery;Biscotti
2277;05.01.2023;10:20:39;1;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee
2278;05.01.2023;10:20:56;1;Lower Manhattan;53;3;Tea;Brewed Chai tea
2279;05.01.2023;10:20:56;1;Lower Manhattan;75;3,5;Bakery;Pastry
2280;05.01.2023;10:21:40;1;Lower Manhattan;52;2,5;Tea;Brewed Chai tea
2281;05.01.2023;10:22:27;1;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
2282;05.01.2023;10:27:21;1;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee
2283;05.01.2023;10:30:15;2;Hell's Kitchen;40;3,75;Coffee;Barista Espresso
2284;05.01.2023;10:30:55;2;Lower Manhattan;26;3;Coffee;Organic brewed coffee
2285;05.01.2023;10:31:18;2;Hell's Kitchen;45;3;Tea;Brewed herbal tea
2286;05.01.2023;10:33:51;1;Lower Manhattan;39;4,25;Coffee;Barista Espresso
2287;05.01.2023;10:33:53;2;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee
2288;05.01.2023;10:35:12;2;Lower Manhattan;41;4,25;Coffee;Barista Espresso
2289;05.01.2023;10:36:55;1;Lower Manhattan;49;3;Tea;Brewed Black tea
2290;05.01.2023;10:36:55;1;Lower Manhattan;77;3;Bakery;Scone
2291;05.01.2023;10:37:45;1;Lower Manhattan;44;2,5;Tea;Brewed herbal tea
2292;05.01.2023;10:40:06;1;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
2293;05.01.2023;10:40:16;1;Lower Manhattan;39;4,25;Coffee;Barista Espresso
2294;05.01.2023;10:41:06;2;Lower Manhattan;46;2,5;Tea;Brewed Green tea
2295;05.01.2023;10:46:52;2;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
2296;05.01.2023;10:50:44;2;Hell's Kitchen;60;3,75;Drinking Chocolate;Hot chocolate
2297;05.01.2023;10:50:46;1;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
2298;05.01.2023;10:51:10;1;Lower Manhattan;45;3;Tea;Brewed herbal tea
2299;05.01.2023;10:51:10;1;Lower Manhattan;71;3,75;Bakery;Pastry
2300;05.01.2023;10:51:48;2;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
2301;05.01.2023;10:56:39;2;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
2302;05.01.2023;10:56:39;1;Hell's Kitchen;70;3,25;Bakery;Scone
2303;05.01.2023;11:02:04;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
2304;05.01.2023;11:02:09;1;Lower Manhattan;45;3;Tea;Brewed herbal tea
2305;05.01.2023;11:02:54;1;Astoria;56;2,55;Tea;Brewed Chai tea
2306;05.01.2023;11:03:05;1;Astoria;41;4,25;Coffee;Barista Espresso
2307;05.01.2023;11:06:45;1;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
2308;05.01.2023;11:07:04;2;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
2309;05.01.2023;11:07:21;2;Lower Manhattan;38;3,75;Coffee;Barista Espresso
2310;05.01.2023;11:07:42;1;Astoria;36;3,75;Coffee;Premium brewed coffee
2311;05.01.2023;11:07:53;1;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
2312;05.01.2023;11:07:53;1;Lower Manhattan;72;3,25;Bakery;Scone
2313;05.01.2023;11:12:35;1;Astoria;56;2,55;Tea;Brewed Chai tea
2314;05.01.2023;11:12:35;1;Astoria;71;3,75;Bakery;Pastry
2315;05.01.2023;11:13:31;1;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
2316;05.01.2023;11:15:14;2;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
2317;05.01.2023;11:15:59;1;Astoria;51;3;Tea;Brewed Black tea
2318;05.01.2023;11:19:06;1;Astoria;50;2,5;Tea;Brewed Black tea
2319;05.01.2023;11:20:52;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
2320;05.01.2023;11:20:55;1;Hell's Kitchen;49;3;Tea;Brewed Black tea
2321;05.01.2023;11:21:19;2;Lower Manhattan;26;3;Coffee;Organic brewed coffee
2322;05.01.2023;11:21:28;2;Hell's Kitchen;41;4,25;Coffee;Barista Espresso
2323;05.01.2023;11:22:59;1;Lower Manhattan;49;3;Tea;Brewed Black tea
2324;05.01.2023;11:23:07;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
2325;05.01.2023;11:23:29;1;Lower Manhattan;46;2,5;Tea;Brewed Green tea
2326;05.01.2023;11:23:29;1;Lower Manhattan;73;3,75;Bakery;Pastry
2327;05.01.2023;11:23:46;1;Astoria;31;2,2;Coffee;Gourmet brewed coffee
2328;05.01.2023;11:24:27;1;Astoria;45;3;Tea;Brewed herbal tea
2329;05.01.2023;11:24:27;1;Astoria;70;3,25;Bakery;Scone
2330;05.01.2023;11:26:08;1;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
2331;05.01.2023;11:26:08;1;Hell's Kitchen;70;3,25;Bakery;Scone
2332;05.01.2023;11:27:14;1;Hell's Kitchen;55;4;Tea;Brewed Chai tea
2333;05.01.2023;11:27:58;1;Hell's Kitchen;26;3;Coffee;Organic brewed coffee
2334;05.01.2023;11:32:31;2;Astoria;36;3,75;Coffee;Premium brewed coffee
2335;05.01.2023;11:33:32;1;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
2336;05.01.2023;11:36:32;1;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee
2337;05.01.2023;11:37:05;2;Lower Manhattan;43;3;Tea;Brewed herbal tea
2338;05.01.2023;11:39:46;1;Lower Manhattan;56;2,55;Tea;Brewed Chai tea
2339;05.01.2023;11:41:40;2;Lower Manhattan;87;3;Coffee;Barista Espresso
2340;05.01.2023;11:43:12;1;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
2341;05.01.2023;11:46:21;1;Lower Manhattan;48;2,5;Tea;Brewed Black tea
2342;05.01.2023;11:47:27;1;Astoria;24;3;Coffee;Drip coffee
2343;05.01.2023;11:48:51;2;Lower Manhattan;58;3,5;Drinking Chocolate;Hot chocolate
2344;05.01.2023;11:49:31;1;Astoria;27;3,5;Coffee;Organic brewed coffee
2345;05.01.2023;11:51:26;2;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
2346;05.01.2023;11:51:32;1;Lower Manhattan;87;3;Coffee;Barista Espresso
2347;05.01.2023;11:51:47;1;Lower Manhattan;45;3;Tea;Brewed herbal tea
2348;05.01.2023;11:51:47;1;Lower Manhattan;70;3,25;Bakery;Scone
2349;05.01.2023;11:53:49;1;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee
2350;05.01.2023;11:53:49;1;Lower Manhattan;70;3,25;Bakery;Scone
2351;05.01.2023;11:55:47;1;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
2352;05.01.2023;12:00:27;2;Astoria;45;3;Tea;Brewed herbal tea
2353;05.01.2023;12:01:03;1;Astoria;45;3;Tea;Brewed herbal tea
2354;05.01.2023;12:01:16;2;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
2355;05.01.2023;12:04:18;2;Astoria;37;3;Coffee;Barista Espresso
2356;05.01.2023;12:07:35;2;Lower Manhattan;35;3,1;Coffee;Premium brewed coffee
2357;05.01.2023;12:08:26;1;Astoria;52;2,5;Tea;Brewed Chai tea
2358;05.01.2023;12:09:11;1;Astoria;47;3;Tea;Brewed Green tea
2359;05.01.2023;12:11:04;2;Astoria;50;2,5;Tea;Brewed Black tea
2360;05.01.2023;12:11:13;2;Astoria;48;2,5;Tea;Brewed Black tea
2361;05.01.2023;12:11:13;1;Astoria;75;3,5;Bakery;Pastry
2362;05.01.2023;12:11:45;2;Astoria;46;2,5;Tea;Brewed Green tea
2363;05.01.2023;12:11:47;2;Astoria;29;2,5;Coffee;Gourmet brewed coffee
2364;05.01.2023;12:13:35;1;Astoria;26;3;Coffee;Organic brewed coffee
2365;05.01.2023;12:13:57;2;Lower Manhattan;30;3;Coffee;Gourmet brewed coffee
2366;05.01.2023;12:14:11;1;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
2367;05.01.2023;12:14:16;2;Lower Manhattan;56;2,55;Tea;Brewed Chai tea
2368;05.01.2023;12:14:28;1;Astoria;57;3,1;Tea;Brewed Chai tea
2369;05.01.2023;12:16:00;2;Lower Manhattan;43;3;Tea;Brewed herbal tea
2370;05.01.2023;12:16:55;1;Hell's Kitchen;56;2,55;Tea;Brewed Chai tea
2371;05.01.2023;12:18:01;2;Lower Manhattan;52;2,5;Tea;Brewed Chai tea
2372;05.01.2023;12:18:39;2;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
2373;05.01.2023;12:19:01;1;Astoria;57;3,1;Tea;Brewed Chai tea
2374;05.01.2023;12:21:16;2;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate
2375;05.01.2023;12:21:21;1;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
2376;05.01.2023;12:22:51;1;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee
2377;05.01.2023;12:24:25;2;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
2378;05.01.2023;12:24:39;2;Hell's Kitchen;22;2;Coffee;Drip coffee
2379;05.01.2023;12:25:14;2;Hell's Kitchen;43;3;Tea;Brewed herbal tea
2380;05.01.2023;12:25:31;2;Astoria;51;3;Tea;Brewed Black tea
2381;05.01.2023;12:26:29;1;Lower Manhattan;40;3,75;Coffee;Barista Espresso
2382;05.01.2023;12:26:57;2;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
2383;05.01.2023;12:28:08;2;Hell's Kitchen;55;4;Tea;Brewed Chai tea
2384;05.01.2023;12:29:14;1;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate
2385;05.01.2023;12:29:14;1;Lower Manhattan;79;3,75;Bakery;Scone
2386;05.01.2023;12:29:54;2;Hell's Kitchen;37;3;Coffee;Barista Espresso
2387;05.01.2023;12:32:05;1;Lower Manhattan;50;2,5;Tea;Brewed Black tea
2388;05.01.2023;12:32:17;1;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate
2389;05.01.2023;12:34:40;2;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
2390;05.01.2023;12:34:56;2;Astoria;50;2,5;Tea;Brewed Black tea
2391;05.01.2023;12:37:52;2;Lower Manhattan;45;3;Tea;Brewed herbal tea
2392;05.01.2023;12:37:52;1;Lower Manhattan;78;4,5;Bakery;Scone
2393;05.01.2023;12:39:46;2;Astoria;43;3;Tea;Brewed herbal tea
2394;05.01.2023;12:40:16;1;Lower Manhattan;35;3,1;Coffee;Premium brewed coffee
2395;05.01.2023;12:41:35;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
2396;05.01.2023;12:41:36;2;Astoria;47;3;Tea;Brewed Green tea
2397;05.01.2023;12:41:55;2;Astoria;25;2,2;Coffee;Organic brewed coffee
2398;05.01.2023;12:42:06;1;Astoria;37;3;Coffee;Barista Espresso
2399;05.01.2023;12:42:13;2;Astoria;26;3;Coffee;Organic brewed coffee
2400;05.01.2023;12:42:34;2;Astoria;23;2,5;Coffee;Drip coffee
2401;05.01.2023;12:42:44;2;Astoria;36;3,75;Coffee;Premium brewed coffee
2402;05.01.2023;12:45:31;2;Hell's Kitchen;87;3;Coffee;Barista Espresso
2403;05.01.2023;12:45:31;1;Hell's Kitchen;69;3,25;Bakery;Biscotti
2404;05.01.2023;12:45:56;1;Astoria;52;2,5;Tea;Brewed Chai tea
2405;05.01.2023;12:46:17;1;Astoria;22;2;Coffee;Drip coffee
2406;05.01.2023;12:48:53;2;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee
2407;05.01.2023;12:49:21;2;Astoria;36;3,75;Coffee;Premium brewed coffee
2408;05.01.2023;12:50:41;1;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee
2409;05.01.2023;12:51:08;1;Astoria;32;3;Coffee;Gourmet brewed coffee
2410;05.01.2023;12:51:08;1;Astoria;77;3;Bakery;Scone
2411;05.01.2023;12:53:45;1;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
2412;05.01.2023;12:55:54;2;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
2413;05.01.2023;12:56:37;1;Lower Manhattan;87;3;Coffee;Barista Espresso
2414;05.01.2023;12:56:48;1;Astoria;36;3,75;Coffee;Premium brewed coffee
2415;05.01.2023;13:00:31;2;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
2416;05.01.2023;13:04:02;2;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
2417;05.01.2023;13:05:23;2;Hell's Kitchen;51;3;Tea;Brewed Black tea
2418;05.01.2023;13:05:52;2;Astoria;31;2,2;Coffee;Gourmet brewed coffee
2419;05.01.2023;13:05:52;1;Astoria;69;3,25;Bakery;Biscotti
2420;05.01.2023;13:07:41;2;Astoria;23;2,5;Coffee;Drip coffee
2421;05.01.2023;13:08:10;1;Hell's Kitchen;41;4,25;Coffee;Barista Espresso
2422;05.01.2023;13:08:10;1;Hell's Kitchen;78;4,5;Bakery;Scone
2423;05.01.2023;13:08:46;2;Lower Manhattan;56;2,55;Tea;Brewed Chai tea
2424;05.01.2023;13:11:00;1;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
2425;05.01.2023;13:11:35;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
2426;05.01.2023;13:11:48;1;Lower Manhattan;37;3;Coffee;Barista Espresso
2427;05.01.2023;13:11:48;1;Lower Manhattan;79;3,75;Bakery;Scone
2428;05.01.2023;13:13:55;2;Astoria;43;3;Tea;Brewed herbal tea
2429;05.01.2023;13:13:55;1;Astoria;72;3,25;Bakery;Scone
2430;05.01.2023;13:14:12;1;Lower Manhattan;24;3;Coffee;Drip coffee
2431;05.01.2023;13:14:16;2;Astoria;44;2,5;Tea;Brewed herbal tea
2432;05.01.2023;13:16:45;1;Lower Manhattan;23;2,5;Coffee;Drip coffee
2433;05.01.2023;13:17:14;2;Lower Manhattan;56;2,55;Tea;Brewed Chai tea
2434;05.01.2023;13:17:25;1;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
2435;05.01.2023;13:17:45;1;Astoria;53;3;Tea;Brewed Chai tea
2436;05.01.2023;13:17:45;1;Astoria;75;3,5;Bakery;Pastry
2437;05.01.2023;13:21:04;2;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
2438;05.01.2023;13:22:07;1;Astoria;43;3;Tea;Brewed herbal tea
2439;05.01.2023;13:22:07;1;Astoria;70;3,25;Bakery;Scone
2440;05.01.2023;13:22:57;2;Astoria;25;2,2;Coffee;Organic brewed coffee
2441;05.01.2023;13:23:24;1;Astoria;32;3;Coffee;Gourmet brewed coffee
2442;05.01.2023;13:24:46;2;Lower Manhattan;47;3;Tea;Brewed Green tea
2443;05.01.2023;13:29:49;2;Astoria;49;3;Tea;Brewed Black tea
2444;05.01.2023;13:31:14;2;Astoria;34;2,45;Coffee;Premium brewed coffee
2445;05.01.2023;13:31:28;2;Astoria;49;3;Tea;Brewed Black tea
2446;05.01.2023;13:32:49;2;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
2447;05.01.2023;13:33:07;1;Lower Manhattan;23;2,5;Coffee;Drip coffee
2448;05.01.2023;13:34:37;2;Astoria;51;3;Tea;Brewed Black tea
2449;05.01.2023;13:39:15;1;Astoria;38;3,75;Coffee;Barista Espresso
2450;05.01.2023;13:39:31;2;Astoria;22;2;Coffee;Drip coffee
2451;05.01.2023;13:41:46;2;Astoria;61;4,75;Drinking Chocolate;Hot chocolate
2452;05.01.2023;13:46:46;1;Astoria;23;2,5;Coffee;Drip coffee
2453;05.01.2023;13:47:15;2;Astoria;54;2,5;Tea;Brewed Chai tea
2454;05.01.2023;13:47:21;1;Hell's Kitchen;47;3;Tea;Brewed Green tea
2455;05.01.2023;13:49:25;1;Astoria;48;2,5;Tea;Brewed Black tea
2456;05.01.2023;13:49:25;1;Astoria;70;3,25;Bakery;Scone
2457;05.01.2023;13:50:56;2;Astoria;37;3;Coffee;Barista Espresso
2458;05.01.2023;13:51:49;2;Astoria;46;2,5;Tea;Brewed Green tea
2459;05.01.2023;13:51:56;2;Astoria;28;2;Coffee;Gourmet brewed coffee
2460;05.01.2023;13:52:40;1;Astoria;38;3,75;Coffee;Barista Espresso
2461;05.01.2023;13:52:40;1;Astoria;72;3,25;Bakery;Scone
2462;05.01.2023;13:53:35;2;Lower Manhattan;35;3,1;Coffee;Premium brewed coffee
2463;05.01.2023;13:53:35;1;Lower Manhattan;71;3,75;Bakery;Pastry
2464;05.01.2023;13:56:12;1;Lower Manhattan;41;4,25;Coffee;Barista Espresso
2465;05.01.2023;13:56:33;1;Hell's Kitchen;40;3,75;Coffee;Barista Espresso
2466;05.01.2023;13:58:24;1;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee
2467;05.01.2023;13:58:31;1;Astoria;29;2,5;Coffee;Gourmet brewed coffee
2468;05.01.2023;13:58:31;1;Astoria;72;3,25;Bakery;Scone
2469;05.01.2023;13:59:54;2;Astoria;29;2,5;Coffee;Gourmet brewed coffee
2470;05.01.2023;14:01:14;1;Astoria;61;4,75;Drinking Chocolate;Hot chocolate
2471;05.01.2023;14:01:39;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
2472;05.01.2023;14:02:02;1;Hell's Kitchen;53;3;Tea;Brewed Chai tea
2473;05.01.2023;14:07:48;2;Lower Manhattan;47;3;Tea;Brewed Green tea
2474;05.01.2023;14:09:43;1;Hell's Kitchen;40;3,75;Coffee;Barista Espresso
2475;05.01.2023;14:12:17;1;Hell's Kitchen;56;2,55;Tea;Brewed Chai tea
2476;05.01.2023;14:12:36;2;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee
2477;05.01.2023;14:13:41;2;Lower Manhattan;39;4,25;Coffee;Barista Espresso
2478;05.01.2023;14:13:41;1;Lower Manhattan;75;3,5;Bakery;Pastry
2479;05.01.2023;14:14:57;2;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
2480;05.01.2023;14:14:57;1;Astoria;75;3,5;Bakery;Pastry
2481;05.01.2023;14:15:54;2;Lower Manhattan;49;3;Tea;Brewed Black tea
2482;05.01.2023;14:19:19;1;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee
2483;05.01.2023;14:19:35;1;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
2484;05.01.2023;14:19:55;2;Lower Manhattan;50;2,5;Tea;Brewed Black tea
2485;05.01.2023;14:19:55;1;Lower Manhattan;72;3,25;Bakery;Scone
2486;05.01.2023;14:20:30;2;Lower Manhattan;57;3,1;Tea;Brewed Chai tea
2487;05.01.2023;14:21:24;1;Hell's Kitchen;33;3,5;Coffee;Gourmet brewed coffee
2488;05.01.2023;14:24:57;2;Lower Manhattan;47;3;Tea;Brewed Green tea
2489;05.01.2023;14:26:50;2;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
2490;05.01.2023;14:29:23;1;Astoria;28;2;Coffee;Gourmet brewed coffee
2491;05.01.2023;14:31:58;1;Hell's Kitchen;58;3,5;Drinking Chocolate;Hot chocolate
2492;05.01.2023;14:32:07;2;Astoria;52;2,5;Tea;Brewed Chai tea
2493;05.01.2023;14:34:03;1;Astoria;23;2,5;Coffee;Drip coffee
2494;05.01.2023;14:34:03;1;Astoria;78;4,5;Bakery;Scone
2495;05.01.2023;14:34:57;1;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
2496;05.01.2023;14:35:07;2;Astoria;61;4,75;Drinking Chocolate;Hot chocolate
2497;05.01.2023;14:37:08;1;Hell's Kitchen;49;3;Tea;Brewed Black tea
2498;05.01.2023;14:37:08;1;Hell's Kitchen;70;3,25;Bakery;Scone
2499;05.01.2023;14:40:06;2;Lower Manhattan;52;2,5;Tea;Brewed Chai tea
2500;05.01.2023;14:40:13;2;Astoria;43;3;Tea;Brewed herbal tea
2501;05.01.2023;14:41:14;1;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
2502;05.01.2023;14:41:14;1;Hell's Kitchen;76;3,5;Bakery;Biscotti
2503;05.01.2023;14:42:50;1;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate
2504;05.01.2023;14:44:12;1;Astoria;32;3;Coffee;Gourmet brewed coffee
2505;05.01.2023;14:44:36;1;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee
